ID Pemesanan,Status Pesanan,Kode Pesanan Affiliate,Waktu Pemesanan,Waktu Terselesaikan,Waktu Klik,Nama Toko,ID Shop,Tipe toko.,ID Barang,Nama Barange,ID Model,Tipe Produk,ID Promosi,L1 Kategori Global,L2 Kategori Global,L3 Kategori Global,Harga(Rp),Jumlah,Tipe Penawaran,Kampanye Partnerr,Nilai Pembelian(Rp),Jumlah Pengembalian Dana(Rp),Persentase Komisi Shopee pada Produk,Komisi Barang Shopee(Rp),Persentase Komisi XTRA pada Produk,Komisi XTRA Produk(Rp),Total Komisi per Produk(Rp),Komisi Shopee per Pesanan(Rp),Komisi XTRA per Pesanan(Rp),Total Komisi per Pesanan(Rp),Nama MCN Terhubung,ID Kontrak MCN,Persentase Biaya Manajemen MCN,Biaya Manajemen MCN(Rp),Persentase Pembagian Komisi Affiliate,Komisi Bersih Affiliate (Rp),Status Produk Affiliate,Catatan Produk,Tipe Pesanan,Status Pemebelian,Tag_link1,Tag_link2,Tag_link3,Tag_link4,Tag_link5,Platform
260528JERVVW0Y,Selesai,233634343284010,2026-05-28 09:25:44,2026-05-30 18:25:32,2026-05-27 20:45:35,Teddy Craft,271335317,C2C(Non-CB),18048833809,"Pita Satin 1"" = 2.5cm - 1 Roll - Pita Kado Craft Kerajinan Tangan Hampers Kue Parcel",212465125624,Normal Product,,Buku & Alat Tulis,Pembungkus Kado & Kemasan,Pita Kado,10000,1,Komisi Shopee,,9428,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260528JDU62F78,Dibatalkan,233633346272429,2026-05-28 09:09:13,--,2026-05-28 09:08:03,yumcute,833966865,Preferred(Non-CB),20338750325,Rak Piring Stainless Steel Rak Piring Wastafel Dapur Rak Pengering Piring Rak Cuci Piring Dish Rack,174216492780,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Rak Dapur,228000,0,Komisi XTRA,,0,200640,1.50%,0,3.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Dibatalkan,Pembeli membatalkan pesanan.,Pesanan Produk dari Toko yang Dipromosikan,Ada,rakdapur3,,,,,Others
260528JDRAF4K4,Tertunda,233633250221007,2026-05-28 09:07:31,,2026-05-24 12:00:08,solo.floristsupply,144015445,Preferred(Non-CB),20490531033,1ROLL 48M PLASTIC RIBBON BANDANA PITA HAMPERS PITA GROSSGRAIN  PITA SATIN RUFFLE KOREA PITA GELOMBANG PITA SATIN SEDANG LEBAR 2.,231776371998,Normal Product,,Buku & Alat Tulis,Pembungkus Kado & Kemasan,Pita Kado,45000,1,Komisi XTRA,,40021,,1.50%,600.315,2.50%,1000.525,1600.84,3763.215,6272.025,10035.24,,0,0.00%,0,100.00%,10035.24,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260528JDRAF4K4,Tertunda,233633250221007,2026-05-28 09:07:31,,2026-05-24 12:00:08,solo.floristsupply,144015445,Preferred(Non-CB),20957127655,ANTHURIUM FLAMINGO LATEX Artificial Latex Anthurium Flamingo Lily Bunga Palsu Plastik Hiasan Dekrasi Rumah Kantor Artifisial Bun,164869009290,Normal Product,,Perlengkapan Rumah,Dekorasi,Bunga,4950,4,Komisi XTRA,,17609,,1.50%,264.135,2.50%,440.225,704.36,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260528JDRAF4K4,Tertunda,233633250221007,2026-05-28 09:07:31,,2026-05-24 12:00:08,solo.floristsupply,144015445,Preferred(Non-CB),26104117299,FABRIC AMARANTHUS ARTIFICIAL/ Amaranth palsu hiasan Pernikahan Dekorasi Pelaminan Wedding Decoration,129391728229,Normal Product,,Perlengkapan Rumah,Dekorasi,Bunga,19900,1,Komisi XTRA,,16357,,1.50%,245.355,2.50%,408.925,654.28,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260528JDRAF4K4,Tertunda,233633250221007,2026-05-28 09:07:31,,2026-05-24 12:00:08,solo.floristsupply,144015445,Preferred(Non-CB),45458202923,88CM BUNGA SEDAP MALAM PLASTIK ARTIFICIAL BUNGA TANGKAIAN DEKORASI PENGANTIN DEKORASI CAFE SNAPDRAGON X5 dan X3 ARTIFICIAL FLOWE,355727008724,Normal Product,,Perlengkapan Rumah,Dekorasi,Bunga,31500,5,Komisi XTRA,,140075,,1.50%,2101.125,2.50%,3501.875,5603,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260528JDRAF4K4,Tertunda,233633250221007,2026-05-28 09:07:31,,2026-05-24 12:00:08,solo.floristsupply,144015445,Preferred(Non-CB),11520280406,Calla Lily Artificial Latex Lili Bunga Palsu Dekorasi Rangkaian Hiasan Rumah Kantor buket bunga lily Latex Calla Lily Lili Bunga,111116649802,Normal Product,,Perlengkapan Rumah,Dekorasi,Bunga,6900,6,Komisi XTRA,,36819,,1.50%,552.285,2.50%,920.475,1472.76,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260528JD4CG984,Tertunda,233632581263197,2026-05-28 08:56:21,,2026-05-27 17:48:53,STORE LACOCO JOGJA,24402786,Preferred(Non-CB),40207887192,EXP 2027 - AVOSKIN ALPHA ARBUTIN SERUM 30ML,260668563797,Normal Product,,Perawatan & Kecantikan,Perawatan Wajah,Serum & Essence Wajah,109000,1,Komisi Shopee,,95920,,1.50%,1438.8,0.00%,0,1438.8,3484.8,0,3484.8,,0,0.00%,0,100.00%,3484.8,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
260528JD4CG984,Tertunda,233632581263197,2026-05-28 08:56:21,,2026-05-27 17:48:53,STORE LACOCO JOGJA,24402786,Preferred(Non-CB),49552320697,EXP 2027 - AVOSKIN TONER NIACINAMIDE + ALPHA ARBUTIN 100ML,430847918917,Normal Product,,Perawatan & Kecantikan,Perawatan Wajah,Toner,155000,1,Komisi Shopee,,136400,,1.50%,2046,0.00%,0,2046,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
260528JC714SST,Tertunda,233631596271670,2026-05-28 08:40:04,,2026-05-26 14:08:18,DUTAOLSHOP.COM,1431500300,Preferred(Non-CB),25693868335,BUKU BEST SELLER MASTER TIU SKD DAN CPNS KEDINASAN 2026 2027 DI JAMIN SKOR 150,248146133323,Normal Product,,Buku & Majalah,Buku Bacaan,Pendidikan,70537,1,Komisi Shopee,,62334,,1.50%,935.01,0.00%,0,935.01,2195.58,0,2195.58,,0,0.00%,0,100.00%,2195.58,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Instagram
260528JC714SST,Tertunda,233631596271670,2026-05-28 08:40:04,,2026-05-26 14:08:18,DUTAOLSHOP.COM,1431500300,Preferred(Non-CB),25693868335,BUKU BEST SELLER MASTER TIU SKD DAN CPNS KEDINASAN 2026 2027 DI JAMIN SKOR 150,301917879384,Normal Product,,Buku & Majalah,Buku Bacaan,Pendidikan,95099,1,Komisi Shopee,,84038,,1.50%,1260.57,0.00%,0,1260.57,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Instagram
260528JAY7XQKN,Tertunda,233630261245447,2026-05-28 08:17:45,,2026-05-28 08:11:47,GM Bear Official Shop,149205613,Shopee Mall(Non-CB),29388305785,GM Bear Pel Lantai Otomatis 2386 - Kain Pel Peras Otomatis Pelan Magic Twist Mop,260607284747,Normal Product,,Perlengkapan Rumah,Perawatan Rumah,Kain Pel,47490,1,Komisi XTRA,,44795,,1.50%,671.925,0.50%,223.975,895.9,671.925,223.975,895.9,,0,0.00%,0,100.00%,895.9,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,kacamatabacaantiradiasi,,,,,Facebook
260528JAHXK56P,Tertunda,233629815217109,2026-05-28 08:10:16,,2026-05-27 20:28:31,WNP pack,238977324,C2C(Non-CB),44052958519,Koran Korea Bekas 1 kg – Bersih & Rapi | Cocok untuk Pembungkus / Kerajinan,260244574793,Normal Product,,Perlengkapan Rumah,Perawatan Rumah,Kantong Plastik  & Kantong Sampah,20500,1,Komisi Shopee,,16500,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,dressanakperempuan,,,,,Others
260528JAB0DS33,Tertunda,233629582258306,2026-05-28 08:06:23,,2026-05-27 10:15:39,Toko Bahan Kue Salim Tegal,424897857,Preferred(Non-CB),10254790393,Van Houten Coklat Bubuk (Cocoa Powder) 40gr - Coklat bubuk Kemasan,120910417673,Normal Product,,Makanan & Minuman,Bahan Baking,Bahan Baking Lainnya,18900,1,Komisi XTRA,,15120,,1.50%,226.8,0.50%,75.6,302.4,226.8,75.6,302.4,,0,0.00%,0,100.00%,302.4,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Paket20LembarWallpaperDindingVinyl,,,,,Websites
260528J9GYTGT8,Tertunda,233628709218266,2026-05-28 07:51:49,,2026-05-26 18:55:20,Onderdil_Cincai,234847831,Preferred(Non-CB),21088928196,PANGKON U CHROOME TEBAL begel shock set 2 pcs  nvbpeninggi skok belakang universal motor bebek supra vega jupiter z jupiter mx s,204308422602,Normal Product,,Sepeda Motor,Suku Cadang Motor,"Shock, Strut, & Suspensi Motor",10750,10,Komisi XTRA,,102125,,1.50%,1531.875,1.00%,1021.25,2553.125,1531.875,1021.25,2553.125,,0,0.00%,0,100.00%,2553.125,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260528J9GYTGT7,Tertunda,233628709218265,2026-05-28 07:51:49,,2026-05-26 18:55:20,MITRA AGUNG JAYA,280896497,Preferred(Non-CB),6857163528,SAS Kepala Cop Nepel Pompa untuk Pentil Motor wipro kps01,41373665606,Normal Product,,Perlengkapan Rumah,Alat Pertukangan & Renovasi Rumah,Pompa Udara & Aksesoris,4750,10,Komisi XTRA,,47500,,1.50%,712.5,1.50%,712.5,1425,712.5,712.5,1425,,0,0.00%,0,100.00%,1425,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260528J98XATW3,Tertunda,233628439219968,2026-05-28 07:47:20,,2026-05-27 15:15:42,Octarine Official Store,854391331,Shopee Mall(Non-CB),19444408090,Octarine - Veroz Parfum Pria Aroma Citrus Aromatic,212246523392,Normal Product,,Perawatan & Kecantikan,Parfum & Wewangian,,66000,1,Komisi XTRA,,60000,,1.50%,900,5.00%,3000,3900,900,3000,3900,,0,0.00%,0,100.00%,3900,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260528J90WUBFY,Selesai,233628170273611,2026-05-28 07:42:57,2026-05-30 12:51:59,2026-05-27 18:15:18,PRABOTID,619196902,Preferred(Non-CB),20213652288,TUTUP GELAS SEMI MELAMIN TEBAL / TUTUP GELAS WARNA WARNI / TUTUP GELAS PINK / TUTUP GELAS LUCU / TUTUP GELAS MERAH / TUTUP GELAS,157494945608,Normal Product,,Perlengkapan Rumah,Peralatan Makan,"Cangkir, Mug, & Gelas",21950,1,Komisi XTRA,,17445,,1.50%,261.675,0.50%,87.225,348.9,261.675,87.225,348.9,,0,0.00%,0,100.00%,348.9,Selesai,,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260528J62KDDCY,Tertunda,233625005218440,2026-05-28 06:50:05,,2026-05-28 06:46:05,Off zahra,54245294,Preferred(Non-CB),50255636145,Tisu Kain Lap Serap Air dan Minyak / Pembersih Alat Dapur Serbaguna OFF-C1015,355509787596,Normal Product,,Perlengkapan Rumah,Perawatan Rumah,Tisu & Tisu Kertas,23990,1,Komisi XTRA,,23990,,1.50%,359.85,4.50%,1079.55,1439.4,359.85,1079.55,1439.4,,0,0.00%,0,100.00%,1439.4,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,soca,iklan,tt,,,Websites
260528J4URSYU8,Tertunda,233623702246451,2026-05-28 06:28:26,,2026-05-23 14:42:40,Izza Hijab Official Shop,29600164,Preferred(Non-CB),27471953911,NOURAA - SELINA SHAWL - Pashmina Viscose Shawl - modal viscose shawl- pashmina viscose bamboo - rayon bamboo -raya series viscos,257357266181,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,35999,1,Komisi XTRA,,33949,,1.50%,509.235,2.00%,678.98,1188.215,1018.47,1357.96,2376.43,,0,0.00%,0,100.00%,2376.43,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260528J4URSYU8,Tertunda,233623702246451,2026-05-28 06:28:26,,2026-05-23 14:42:40,Izza Hijab Official Shop,29600164,Preferred(Non-CB),27471953911,NOURAA - SELINA SHAWL - Pashmina Viscose Shawl - modal viscose shawl- pashmina viscose bamboo - rayon bamboo -raya series viscos,159183016198,Normal Product,,Fashion Muslim,Pakaian Muslim Wanita,Hijab,35999,1,Komisi XTRA,,33949,,1.50%,509.235,2.00%,678.98,1188.215,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260528J4SP2BGN,Selesai,233623632269456,2026-05-28 06:27:12,2026-05-31 12:23:35,2026-05-28 06:26:21,KEVAKUM ,113257215,Preferred(Non-CB),18675236715,Plastik vakum polos 20x30 ekonomis,117985192745,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Sealer,72000,1,Komisi XTRA,,68400,,1.50%,1026,1.50%,1026,2052,1026,1026,2052,,0,0.00%,0,100.00%,2052,Selesai,,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Facebook
260528J4FUC4R5,Dibatalkan,233623302288549,2026-05-28 06:21:42,--,2026-05-27 18:52:40,Toko Kayumanis Official,311565984,Preferred(Non-CB),19454123948,"Toples Kaca Hermetico Jar 500ml, 750ml, 1L, 1.7L, 2,3L| Toples Kaca Penyimpanan Kedap Udara | Toples makanan",182716180522,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Tempat Penyimpanan Makanan,36700,0,Komisi XTRA,,0,36700,1.50%,0,2.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Dibatalkan,Pengiriman gagal.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260528J300NQ0T,Tertunda,233621697229438,2026-05-28 05:54:57,,2026-05-24 08:09:56,BB Toys,37137413,Preferred(Non-CB),40620874380,Mobil TELOLET BASURI Juragan Angkutan Kota TELOLET JSP M-01 / Mainan Mobil Angkot Telolet / Angkot Telolet musik lampu,306702500100,Normal Product,,Ibu & Bayi,Mainan,Kendaraan Mainan,39500,1,Komisi Shopee,,36735,,1.50%,551.025,0.00%,0,551.025,551.025,0,551.025,,0,0.00%,0,100.00%,551.025,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260528J22VX9UQ,Dibatalkan,233620720239093,2026-05-28 05:38:40,--,2026-05-27 16:52:22,kansa khalifa,461050895,C2C(Non-CB),15072452443,"Peci Kopiah Haji Assagofah AL HAMID Anak Dewasa, Kopeah Putih / Hitam / Coklat / Biru / Maroon / Abu / Hijau / Emas, Asagofah / ",87391555931,Normal Product,,Fashion Muslim,Mukena & Perlengkapan Sholat,"Peci, Songkok & Kopiah",25000,0,Komisi XTRA,,0,25000,0.00%,0,1.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Dibatalkan,Pembeli membatalkan pesanan.,Pesanan dari Toko yang tidak Dipromosikan,Ada,dressanakperempuan,,,,,Others
260528J1PSR4N7,Tertunda,233620314235394,2026-05-28 05:31:54,,2026-05-26 13:33:10,Informa Official Shop,586863199,Shopee Mall(Non-CB),26730402988,Informa Manolo Neo Kabinet Sepatu 3 Tingkat - Cokelat Oak Organizer Sandal Dan Sepatu Rak Lemari Alas Kaki Serbaguna Tempat Peny,149083969770,Normal Product,,Perlengkapan Rumah,Organizer Rumah,Box Penyimpanan Sepatu,1208900,1,Komisi XTRA,,1108900,,1.50%,10000,0.50%,5544.5,15544.5,10000,5544.5,15544.5,,0,0.00%,0,100.00%,15544.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260528J06GS3Y5,Tertunda,233618694218518,2026-05-28 05:04:54,,2026-05-28 04:29:55,Toko Aki NBM,347105451,Preferred(Non-CB),24777487379,Aki mobil Corolla/Honda City/Grand Livina/Capela GS Gold Shine Ns60L Aki Kering 45 Ah,178179923219,Normal Product,,Mobil,Suku Cadang Mobil,Kelistrikan,950000,1,Komisi Shopee,,855000,,1.50%,10000,0.00%,0,10000,10000,0,10000,,0,0.00%,0,100.00%,10000,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260528HHJSUQTN,Selesai,233603000268016,2026-05-28 00:43:20,2026-05-31 02:32:54,2026-05-27 23:14:05,stockami,889248565,Preferred(Non-CB),29410382474,Botol Roll On Kaca Bening Mini 3ML 5ML Travel Size / Botol Parfum Bola Roller Refill Parfume Essential Oil Portable Stockami C11,205370639745,Normal Product,,Koper & Tas Travel,Aksesoris Travel,Botol & Wadah Isi Ulang,1668,5,Komisi XTRA,,6821,,1.50%,102.315,0.50%,34.105,136.42,302.79,100.93,403.72,,0,0.00%,0,100.00%,403.72,Selesai,,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260528HHJSUQTN,Selesai,233603000268016,2026-05-28 00:43:20,2026-05-31 02:32:54,2026-05-27 23:14:05,stockami,889248565,Preferred(Non-CB),29410382474,Botol Roll On Kaca Bening Mini 3ML 5ML Travel Size / Botol Parfum Bola Roller Refill Parfume Essential Oil Portable Stockami C11,205370639745,Normal Product,0_453590858870823_1,Koper & Tas Travel,Aksesoris Travel,Botol & Wadah Isi Ulang,1634.6,10,Komisi XTRA,,13365,,1.50%,200.475,0.50%,66.825,267.3,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260528HHDG2DN0,Tertunda,233602822228423,2026-05-28 00:40:22,,2026-05-27 22:58:38,Homedoki Official Shop,277711630,Shopee Mall(Non-CB),25278845510,Homedoki Kursi Plastik/Kursi Kantor/Kursi Belajar/Kursi Teras/Kursi Santai/Kursi Kerja/Kursi Makan/Kursi Cafe,207987444944,Normal Product,,Perlengkapan Rumah,Furniture,Kursi & Bangku,149490,2,Komisi XTRA,,267282,,1.50%,4009.23,3.00%,8018.46,12027.69,4009.23,8018.46,12027.69,,0,0.00%,0,100.00%,12027.69,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260528HCC4X9BK,Tertunda,233597409293415,2026-05-27 23:10:30,,2026-05-27 15:27:26,GLOW FX BEAUTY Care,1705423599,Preferred(Non-CB),53753341969,GLOW FX CeraCapsule Peeling 17% Total Acids + Serum Eksfoliasi Wajah,259158386936,Normal Product,,Perawatan & Kecantikan,Perawatan Wajah,Serum & Essence Wajah,84900,1,Komisi Shopee,,80655,,1.50%,1209.825,0.00%,0,1209.825,1209.825,0,1209.825,,0,0.00%,0,100.00%,1209.825,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260527HANY53GY,Tertunda,233595590282320,2026-05-27 22:39:51,,2026-05-27 22:36:07,BOLIZUN,607907473,Preferred(Non-CB),42863751793,"BOLIZUN Wall List Dinding Foam 3D uk 5x230cm/ Lis Tepi Dinding Mudah Dipasang, Bisa Dipotong dan Tahan Lama",253760653164,Normal Product,,Perlengkapan Rumah,Dekorasi,Wallpaper & Stiker Dinding,7190,2,Komisi XTRA,,14325,,1.50%,214.875,2.50%,358.125,573,214.875,358.125,573,,0,0.00%,0,100.00%,573,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260527H9S03S1H,Tertunda,233594618217931,2026-05-27 22:23:38,,2026-05-27 19:42:50,jagoans sport n music,155216751,Preferred(Non-CB),6915851143,Topi Renang SPEEDS Dewasa Anak / Silicone Swim Cap / Penutup Kepala,13293532950,Normal Product,,Olahraga & Outdoor,Alat Rekreasi Olahraga & Aktivitas Outdoor,Diving & Renang,21825,1,Komisi XTRA,,21825,,1.50%,327.375,3.00%,654.75,982.125,327.375,654.75,982.125,,0,0.00%,0,100.00%,982.125,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,dressanakperempuan,,,,,Facebook
260527H91DRBX2,Selesai,233593827219056,2026-05-27 22:10:28,2026-05-31 19:40:38,2026-05-21 12:41:45,Homepo,1253909068,C2C(Non-CB),45555920665,Homepo Waterproof Matras Protector Pelindung Kasur Topper Kasur Busa Sprei 180x200 160x200 140x200 120x200 Bedcover Bonita Fitte,267458214375,Normal Product,,Perlengkapan Rumah,Kamar Tidur,Pelindung Matras,158000,1,Komisi Shopee,,137515,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260527H8DPFH16,Tertunda,233593165275449,2026-05-27 21:59:33,,2026-05-23 13:05:33,popocase,969143679,Preferred(Non-CB),28562116292,Casing Hp Untuk Vivo Z1 Pro Z5X  Softcase Phone Case  Soft Kesing Sofcase  Kartun Coffee Briquettes 2170 Mmelindungi Cassing,256650845581,Normal Product,,Handphone & Aksesoris,Aksesoris,Casing & Skin,10850,1,Komisi XTRA,,10850,,0.50%,54.25,0.50%,54.25,108.5,54.25,54.25,108.5,,0,0.00%,0,100.00%,108.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
260527H739D3WD,Dibatalkan,233591742276316,2026-05-27 21:35:49,--,2026-05-27 15:16:34,Lassiewear Butik by Winda,1237549090,Preferred(Non-CB),47052671004,LINK CO TAS DOMPET TOKTOK KODE ( FIX701 - FIX750 ),69948822077,Normal Product,,Tas Wanita,Tas Wanita Lainnya,,335000,0,Komisi Shopee,,0,335000,1.50%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Dibatalkan,Pembeli membatalkan pesanan.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260527H6TRN7S4,Tertunda,233591456280377,2026-05-27 21:30:57,,2026-05-27 21:23:11,OLIVIV,1015195404,Preferred(Non-CB),40100429029,Gantungan Baju Akrilik Multifungsi Gantungan Sapu Pel Dinding Akrilik Mop Broom Holder Terbaru B-25,340886650779,Normal Product,,Perlengkapan Rumah,Organizer Rumah,Pengait,25536,1,Komisi XTRA,,24536,,1.50%,368.04,3.50%,858.76,1226.8,368.04,858.76,1226.8,,0,0.00%,0,100.00%,1226.8,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
260527H607TFXV,Selesai,233590566213691,2026-05-27 21:16:06,2026-05-31 22:43:51,2026-05-26 19:44:29,MISS CURIOSITY,237748299,Preferred(Non-CB),28063156948,Miss curiosity Celana Dalam Seamless Tanpa Jahitan Anti Nyeplak Fashion Es Sutra CD Pinggang Tengah Undies Wanita 840,217854643576,Normal Product,,Pakaian Wanita,Pakaian Dalam,Celana Dalam,7800,1,Komisi XTRA,,7800,,1.50%,117,1.00%,78,195,351,234,585,,0,0.00%,0,100.00%,585,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,kacamatabacaantiradiasi,,,,,Others
260527H607TFXV,Selesai,233590566213691,2026-05-27 21:16:06,2026-05-31 22:43:51,2026-05-26 19:44:29,MISS CURIOSITY,237748299,Preferred(Non-CB),28063156948,Miss curiosity Celana Dalam Seamless Tanpa Jahitan Anti Nyeplak Fashion Es Sutra CD Pinggang Tengah Undies Wanita 840,217854643580,Normal Product,,Pakaian Wanita,Pakaian Dalam,Celana Dalam,7800,1,Komisi XTRA,,7800,,1.50%,117,1.00%,78,195,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,kacamatabacaantiradiasi,,,,,Others
260527H607TFXV,Selesai,233590566213691,2026-05-27 21:16:06,2026-05-31 22:43:51,2026-05-26 19:44:29,MISS CURIOSITY,237748299,Preferred(Non-CB),28063156948,Miss curiosity Celana Dalam Seamless Tanpa Jahitan Anti Nyeplak Fashion Es Sutra CD Pinggang Tengah Undies Wanita 840,217854643584,Normal Product,,Pakaian Wanita,Pakaian Dalam,Celana Dalam,7800,1,Komisi XTRA,,7800,,1.50%,117,1.00%,78,195,0,0,0,,0,0.00%,0,100.00%,0,Selesai,,Pesanan Produk dari Toko yang Dipromosikan,Ada,kacamatabacaantiradiasi,,,,,Others
