ID Pemesanan,Status Pesanan,Kode Pesanan Affiliate,Waktu Pemesanan,Waktu Terselesaikan,Waktu Klik,Nama Toko,ID Shop,Tipe toko.,ID Barang,Nama Barange,ID Model,Tipe Produk,ID Promosi,L1 Kategori Global,L2 Kategori Global,L3 Kategori Global,Harga(Rp),Jumlah,Tipe Penawaran,Kampanye Partnerr,Nilai Pembelian(Rp),Jumlah Pengembalian Dana(Rp),Persentase Komisi Shopee pada Produk,Komisi Barang Shopee(Rp),Persentase Komisi XTRA pada Produk,Komisi XTRA Produk(Rp),Total Komisi per Produk(Rp),Komisi Shopee per Pesanan(Rp),Komisi XTRA per Pesanan(Rp),Total Komisi per Pesanan(Rp),Nama MCN Terhubung,ID Kontrak MCN,Persentase Biaya Manajemen MCN,Biaya Manajemen MCN(Rp),Persentase Pembagian Komisi Affiliate,Komisi Bersih Affiliate (Rp),Status Produk Affiliate,Catatan Produk,Tipe Pesanan,Status Pemebelian,Tag_link1,Tag_link2,Tag_link3,Tag_link4,Tag_link5,Platform
2606022YVK8TUC,Tertunda,234102965206878,2026-06-02 19:36:06,,2026-06-02 19:13:05,FELISHA FASHION 21,1615717095,Preferred(Non-CB),44314818691,DRESS JUMBO LD 130 RAYON TEBAL (MUAT BB 50-100KG) MOTIF SOGAN BUSUI REMPEL KEKINIAN | DASTER JUMBO LD 130 REMPEL KEKINIAN BUSUI ,306684036970,Normal Product,,Pakaian Wanita,Dress,,69999,1,Komisi XTRA,,66519,,1.50%,997.785,1.50%,997.785,1995.57,997.785,997.785,1995.57,,0,0.00%,0,100.00%,1995.57,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022YQSR76Y,Tertunda,234102804237737,2026-06-02 19:33:24,,2026-05-30 21:56:25,Ring_storeID,69238586,Preferred(Non-CB),27471956058,"5 BIJI RING BURUNG SOGON PLECI KONIN BLACKTHROAT LUBANG 2,7MM ( DEWASA )",237210417573,Normal Product,,Hewan Peliharaan,Aksesoris Hewan Peliharaan,Aksesoris Hewan Peliharaan Lainnya,9200,1,Komisi XTRA,,0,,1.50%,0,3.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606022YNRVKSY,Tertunda,234102736212104,2026-06-02 19:32:16,,2026-06-01 14:42:44,Ala_ummah,234700650,Preferred(Non-CB),20003723836,nasi arab instan beras basmati nasi kebuli instan briyani mandhi kabsyah,68802762484,Normal Product,,Makanan & Minuman,Makanan Instan,Nasi & Bubur Instan,21150,1,Komisi XTRA,,21150,,1.50%,317.25,4.50%,951.75,1269,317.25,951.75,1269,,0,0.00%,0,100.00%,1269,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606022YNBHBJT,Tertunda,234102722214961,2026-06-02 19:32:02,,2026-06-02 19:16:32,sibulat2017,38697295,Preferred(Non-CB),27944905749,SIBULAT 54 SETELAN ANAK GAJAH THAILAND VIRAL FULL PRINTING PREMIUM USISA 1-6 TAHUN,420965885561,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Jas & Setelan,32900,1,Komisi XTRA,,21979,,1.50%,329.685,4.00%,879.16,1208.845,1105.575,3075.165,4180.74,,0,0.00%,0,100.00%,4180.74,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022YNBHBJT,Tertunda,234102722214961,2026-06-02 19:32:02,,2026-06-02 19:16:32,sibulat2017,38697295,Preferred(Non-CB),40507937117,SIBULAT 49 PRINCEESS DRESS ANAK PEREMPUAN PREMIUM PRINTING USIA 1-6 TAHUN,216155492108,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Dress,26730,1,Komisi XTRA,,25393,,1.50%,380.895,4.50%,1142.685,1523.58,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022YNBHBJT,Tertunda,234102722214961,2026-06-02 19:32:02,,2026-06-02 19:16:32,sibulat2017,38697295,Preferred(Non-CB),56253216540,SIBULAT 89 CINDERELLA  NEW SETELAN ANAK HARIAN PREMIUM USIA 1-6 TAHUN,350309238225,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Jas & Setelan,27720,1,Komisi XTRA,,26333,,1.50%,394.995,4.00%,1053.32,1448.315,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022YEUPD0P,Tertunda,234102504286031,2026-06-02 19:28:26,,2026-06-02 16:44:38,Skadebadebo,230123359,Preferred(Non-CB),28066752930,"SKADEBADEBO BAKING SODA 1KG,700gr,500gr FOOD GRADE HALAL (N a H C O ³) & baking soda  FOOD GRADE 500gr soda kue kemasan 1kg",168944182772,Normal Product,,Makanan & Minuman,Bahan Baking,Baking Powder & Soda Kue,17360,1,Komisi XTRA,,17360,,1.50%,260.4,2.50%,434,694.4,260.4,434,694.4,,0,0.00%,0,100.00%,694.4,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606022XQE2U37,Tertunda,234101718254513,2026-06-02 19:15:18,,2026-06-02 13:37:06,OKK Indonesia Official Store,374620305,Preferred(Non-CB),27793819269,OKK Rak Keranjang Dapur Besi Tempel Tanpa Bor Serbaguna Rak Bumbu Dapur Minimalis Kuat Anti Karat,420304132495,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Rak Dapur,52100,1,Komisi XTRA,,46889,,1.50%,703.335,3.50%,1641.115,2344.45,1715.835,3103.635,4819.47,,0,0.00%,0,100.00%,4819.47,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606022XQE2U37,Tertunda,234101718254513,2026-06-02 19:15:18,,2026-06-02 13:37:06,OKK Indonesia Official Store,374620305,Preferred(Non-CB),27957301464,OKK Rak Bumbu Dapur Jaring Serbaguna Bahan Besi Anti Karat / Rak Bumbu 2 Susun Dapur Kitchen,148736998057,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Rak Dapur,49999,1,Komisi XTRA,,44999,,1.50%,674.985,1.50%,674.985,1349.97,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606022XQE2U37,Tertunda,234101718254513,2026-06-02 19:15:18,,2026-06-02 13:37:06,OKK Indonesia Official Store,374620305,Preferred(Non-CB),28002878228,OKK  Rak Keranjang Kamar Mandi Keramik Kuat & Kokoh Anti Karat / Rak Kamar Mandi Tempel Dinding Keramik Bahan Besi,236445001196,Normal Product,,Perlengkapan Rumah,Kamar Mandi,Rak & Kabinet Kamar Mandi,25000,1,Komisi XTRA,,22501,,1.50%,337.515,3.50%,787.535,1125.05,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Others
2606022X82W87X,Tertunda,234101203226541,2026-06-02 19:06:44,,2026-06-01 22:29:05,TERANG.ABADI,508581518,Preferred(Non-CB),26613321305,Kompor Gas Komersial Omicko KG-11+Selang+Regulator 1 Tungku Low Pressure Kompor Cor  Mata Api Seribu,251726271443,Normal Product,,Elektronik,Perangkat Dapur,Kompor & Regulator Gas,364200,1,Komisi XTRA,,320257,,0.50%,1601.285,0.50%,1601.285,3202.57,1640.87,1614.48,3255.35,,0,0.00%,0,100.00%,3255.35,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
2606022X82W87X,Tertunda,234101203226541,2026-06-02 19:06:44,,2026-06-01 22:29:05,TERANG.ABADI,508581518,Preferred(Non-CB),17442725006,Extra-Bubble-Buble-Bubbel-Bubel-Babel-Babbel Wrap-Wrep-Rep Tambahan,116138125392,Normal Product,,Buku & Alat Tulis,Pembungkus Kado & Kemasan,Bubble Wrap,3000,1,Komisi XTRA,,2639,,1.50%,39.585,0.50%,13.195,52.78,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
2606022WYPXTCA,Tertunda,234100922251593,2026-06-02 19:02:02,,2026-06-02 18:56:08,KUDA.LAUT.BIRU.OFFICIAL,1090568183,Shopee Mall(Non-CB),40858224138,Paket 20 Lembar Wallpaper Vinyl Kamar Mandi 30 x 60 cm Lantai Vinyl Marbel Granit Stiker Cabinet,261320353597,Normal Product,,Perlengkapan Rumah,Dekorasi,Wallpaper & Stiker Dinding,105000,1,Komisi XTRA,,96255,,1.50%,1443.825,10.00%,9625.5,11069.325,1443.825,9625.5,11069.325,,0,0.00%,0,100.00%,11069.325,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan Produk dari Toko yang Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Instagram
2606022WTE5E7M,Tertunda,234100745263526,2026-06-02 18:59:06,,2026-06-02 12:39:30,Kreain Brand House(4),1526245429,Preferred(Non-CB),41564989597,Oxyelle Feminine Wash – Membersihkan Area Intim Membantu Mengurangi Keputihan Redakan Iritasi Menjaga Kekencangan dan Kenyamanan,276241589194,Normal Product,,Kesehatan,Perawatan Diri,Kewanitaan,84084,1,Komisi XTRA,,79879,,1.50%,1198.185,3.00%,2396.37,3594.555,1198.185,2396.37,3594.555,,0,0.00%,0,100.00%,3594.555,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,dressanakperempuan,,,,,Facebook
2606022WGNBWWU,Tertunda,234100417279774,2026-06-02 18:53:45,,2026-05-31 20:35:07,Prettysale,65086048,C2C(Non-CB),44152352768,brendiong wangi syekali,267554170105,Normal Product,,Perawatan & Kecantikan,Parfum & Wewangian,,19999,1,Komisi Shopee,,17893,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
2606022WGNBWWU,Tertunda,234100417279774,2026-06-02 18:53:45,,2026-05-31 20:35:07,Prettysale,65086048,C2C(Non-CB),28486812309,brendiong prfume wangiii,375818651087,Normal Product,,Perawatan & Kecantikan,Parfum & Wewangian,,17999,1,Komisi Shopee,,16105,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Instagram
2606022WF0UJJ3,Tertunda,234100362200429,2026-06-02 18:52:43,,2026-06-02 14:48:03,NC Computer Blitar,26763450,Preferred(Non-CB),19001249946,Monitor LCD/LED 19 inch lenovo dell hp LG seken bergaransi,305715022966,Normal Product,,Komputer & Aksesoris,Monitor,,445000,1,Komisi Shopee,,315131,,0.50%,1575.655,0.00%,0,1575.655,1575.655,0,1575.655,,0,0.00%,0,100.00%,1575.655,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Facebook
2606022W941FST,Tertunda,234100164224403,2026-06-02 18:49:25,,2026-06-01 17:53:02,Baju Anak Kece,305157553,Preferred(Non-CB),28100791451,KESLI TOP 1-6 Tahun Kaos Anak Perempuan Korea Style,226365865464,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Atasan,18500,1,Komisi XTRA,,18500,,1.50%,277.5,3.00%,555,832.5,277.5,555,832.5,,0,0.00%,0,100.00%,832.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022W3SCBB4,Tertunda,234099985271845,2026-06-02 18:46:32,,2026-06-02 15:57:17,Ilham_Collection05,89092994,Preferred(Non-CB),19389312035,Setelan anak motif gajah setelan switer joger anak 0-6 Tahun setelan anak laki laki perempuan,167681651328,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Laki-Laki,Jas & Setelan,37655,1,Komisi XTRA,,33655,,1.50%,504.825,3.00%,1009.65,1514.475,504.825,1009.65,1514.475,,0,0.00%,0,100.00%,1514.475,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022VWUJFUG,Tertunda,234099786248641,2026-06-02 18:43:10,,2026-06-02 16:45:17,Finn Official Shop,496568885,Preferred(Non-CB),40319880879,Finn Topi Pita Wanita Topi Baseball Cewek Casual Fashion Adjustable,335573983694,Normal Product,,Aksesoris Fashion,Topi,,17820,1,Komisi XTRA,,17620,,1.50%,264.3,1.00%,176.2,440.5,264.3,176.2,440.5,,0,0.00%,0,100.00%,440.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Facebook
2606022VWUJFUF,Tertunda,234099786248640,2026-06-02 18:43:10,,2026-06-02 16:45:17,Kuteks Kudan,1408686318,Preferred(Non-CB),28918631593,[BPOM] COD Kudan Kutek Peel Off Cat Kuku Halal Muslimah Kutek Maroon water-based  (MZ019),252103949211,Normal Product,,Perawatan & Kecantikan,"Perawatan Tangan, Kaki & Kuku",Perawatan Kuku,9300,1,Komisi XTRA,,7292,,1.50%,109.38,1.50%,109.38,218.76,109.38,109.38,218.76,,0,0.00%,0,100.00%,218.76,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,WallpaperDindingVinyl,,,,,Facebook
2606022VRE1HEP,Tertunda,234099604285151,2026-06-02 18:40:06,,2026-06-02 18:37:39,HANIN_FASHION 03,222209718,Preferred(Non-CB),28870087932,Rok Tutu Anak Rok Tutu Anak Renda Bawah Rok Tutu Anak Tanggung Usia 3 Sampai 11 tahun paling laris,247210155751,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Bawahan,37240,1,Komisi XTRA,,34428,,1.50%,516.42,1.00%,344.28,860.7,516.42,344.28,860.7,,0,0.00%,0,100.00%,860.7,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022VPB9BP6,Tertunda,234099534285487,2026-06-02 18:38:56,,2026-06-01 17:37:25,Toko Bromo 78,155903123,Preferred(Non-CB),55106282136,TUMITKU OBAT KAKI PECAH Original BPOM Solusi Kaki Pecah-pecah Dan Kapalan ukuran 30 ml,415568528688,Normal Product,,Perawatan & Kecantikan,"Perawatan Tangan, Kaki & Kuku",Perawatan Kaki,19701,4,Komisi XTRA,,78804,,1.50%,1182.06,4.00%,3152.16,4334.22,1182.06,3152.16,4334.22,,0,0.00%,0,100.00%,4334.22,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022VNBSJCY,Tertunda,234099501268283,2026-06-02 18:38:21,,2026-06-02 18:36:28,Mekka_fashion123,459037221,Preferred(Non-CB),29569494543,Celana Kerja Wanita Jumbo Highwaist Premium – Bahan Tebal Adem – Best Seller Shopee,252168249835,Normal Product,,Pakaian Wanita,Celana Panjang & Legging,Celana Panjang,72199,1,Komisi XTRA,,55877,,1.50%,838.155,4.00%,2235.08,3073.235,838.155,2235.08,3073.235,,0,0.00%,0,100.00%,3073.235,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022VMJ03F5,Tertunda,234099474215676,2026-06-02 18:37:54,,2026-06-02 18:08:52,NengPatu06,669701605,C2C(Non-CB),26368322895,CO SEPATU AMBYAR LIVE,361002907579,Normal Product,,Sepatu Pria,Sneakers,,104900,1,Komisi Shopee,,83920,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022VGR03DT,Tertunda,234099346284429,2026-06-02 18:35:48,,2026-06-02 18:31:52,K-L STORE,90288301,C2C(Non-CB),52555850954,Sarung Magicom Pita 1/2 Ltr Cover Mejikom,330529004242,Normal Product,,Perlengkapan Rumah,Dekorasi,Furniture & Pelindung Furniture,14650,1,Komisi XTRA,,14650,,0.00%,0,3.00%,439.5,439.5,0,439.5,439.5,,0,0.00%,0,100.00%,439.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Others
2606022V9M10SV,Tertunda,234099107241787,2026-06-02 18:31:51,,2026-06-02 18:24:10,VAZ FASHION,24871771,Preferred(Non-CB),29373371735,PAKET 100ribu DAPAT 3 CELANA KULOT HOMMY WANITA KEKINIAN,253302157481,Normal Product,,Pakaian Wanita,Celana Panjang & Legging,Celana Panjang,121599,1,Komisi XTRA,,109439,,1.50%,1641.585,2.00%,2188.78,3830.365,1641.585,2188.78,3830.365,,0,0.00%,0,100.00%,3830.365,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022V5P4UE9,Tertunda,234098975249468,2026-06-02 18:29:39,,2026-06-01 15:33:53,GARDA AUTO PARTS,1174132007,Preferred(Non-CB),29051829081,[Paket 4 Buah] Pelindung Matahari Mobil General Motors Perlindungan UV Perlindungan Suhu Tinggi Tirai Mobil Magnetik Berkualitas,255959816421,Normal Product,,Mobil,Aksesoris Interior Mobil,Sunshield & Pelindung Dashboard,112900,1,Komisi XTRA,,107900,,1.50%,1618.5,2.00%,2158,3776.5,1618.5,2158,3776.5,,0,0.00%,0,100.00%,3776.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606022UXCEVXN,Tertunda,234098730210233,2026-06-02 18:25:30,,2026-06-02 17:38:53,optikdjava,170693500,Preferred(Non-CB),11749556843,Kacamata Plus Anti Radiasi kacamata baca plus antiradiasi pria dan wanita model bulat#kt119/4005,220397957726,Normal Product,,Aksesoris Fashion,Kacamata & Aksesoris,Frame & Lensa Kacamata,33000,1,Komisi XTRA,,31349,,1.50%,470.235,2.50%,783.725,1253.96,995.19,1658.65,2653.84,,0,0.00%,0,100.00%,2653.84,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Threads
2606022UXCEVXN,Tertunda,234098730210233,2026-06-02 18:25:30,,2026-06-02 17:38:53,optikdjava,170693500,Preferred(Non-CB),14715069010,KACAMATA BACA PLUS OVAL LENSA ANTIRADIASI |Kacamata Baca Cewek Trendy Gaul EA170#ES085#DR830,255035301559,Normal Product,,Aksesoris Fashion,Kacamata & Aksesoris,Frame & Lensa Kacamata,35000,1,Komisi XTRA,,25021,,1.50%,375.315,2.50%,625.525,1000.84,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Threads
2606022UXCEVXN,Tertunda,234098730210233,2026-06-02 18:25:30,,2026-06-02 17:38:53,optikdjava,170693500,Preferred(Non-CB),20536962129,Tali Kacamata| Kalung Kacamata,191889430478,Normal Product,,Aksesoris Fashion,Kacamata & Aksesoris,Frame & Lensa Kacamata,10500,1,Komisi XTRA,,9976,,1.50%,149.64,2.50%,249.4,399.04,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Threads
2606022UVCJUSW,Tertunda,234098663230082,2026-06-02 18:24:23,,2026-06-02 17:59:02,freemirLifestyleOfficial,158316280,Shopee Mall(Non-CB),40024352499,freemir lifestyle Pisau Set 3PCS Pisau Daging Pisau Sayur Pisau Serbaguna Anti KaratPisau buah dan pisau dapur Dapat digunakan u,310047552331,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Pisau & Gunting Dapur,80000,1,Komisi XTRA,,65000,,1.50%,975,1.50%,975,1950,975,975,1950,,0,0.00%,0,100.00%,1950,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Websites
2606022URGN9PD,Tertunda,234098533282101,2026-06-02 18:22:15,,2026-06-01 09:06:37,Ibizza Store,494044085,Preferred(Non-CB),27401681647,PROMO Paket Usaha Grosir Hemat 3pcs Lampu LED Bohlam Platinum Blub 5w 7w 9w 12w 18w 25w Putih umur 15000jam Bergaransi COD,197555507333,Normal Product,,Perlengkapan Rumah,Lampu,,35100,1,Komisi Shopee,,35100,,1.50%,526.5,0.00%,0,526.5,526.5,0,526.5,,0,0.00%,0,100.00%,526.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakdapur3,,,,,Facebook
2606022UKHBDH4,Tertunda,234098366246213,2026-06-02 18:19:30,,2026-06-02 17:44:09,sridewikebaya,8018287,Preferred(Non-CB),44280710770,2465_kamen jadi bordir motif riris terbaru benang silver dengan desain ekslusif,400892335685,Normal Product,,Pakaian Wanita,Pakaian Tradisional,Bawahan Tradisional,175000,1,Komisi Shopee,,140000,,1.50%,2100,0.00%,0,2100,2100,0,2100,,0,0.00%,0,100.00%,2100,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022UK6VB3D,Tertunda,234098355268768,2026-06-02 18:19:15,,2026-06-02 18:17:18,GRIYA_KANZA,173331115,Preferred(Non-CB),29444684981,CELANA KULOT ANAK KULOT LOT NOK MOTIP SERAT KAYU ANAK USIA 5 SAMPAI 8 TAHUN KOREAN STYLE TERBARU,380851277170,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Bawahan,21900,1,Komisi XTRA,,21900,,1.50%,328.5,2.50%,547.5,876,328.5,547.5,876,,0,0.00%,0,100.00%,876,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022UJ8AHJX,Tertunda,234098323226418,2026-06-02 18:18:43,,2026-06-02 18:15:17,GIBRAN BAG,1603649184,Preferred(Non-CB),27843188291,Tas sekolah laki laki aesthetic  SD SMP SMA KULIAH,228183395711,Normal Product,,Fashion Bayi & Anak,Aksesoris Bayi & Anak,Tas & Koper,109900,1,Komisi XTRA,,109900,,1.50%,1648.5,4.00%,4396,6044.5,3147,8392,11539,,0,0.00%,0,100.00%,11539,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022UJ8AHJX,Tertunda,234098323226418,2026-06-02 18:18:43,,2026-06-02 18:15:17,GIBRAN BAG,1603649184,Preferred(Non-CB),27843188291,Tas sekolah laki laki aesthetic  SD SMP SMA KULIAH,228183395714,Normal Product,,Fashion Bayi & Anak,Aksesoris Bayi & Anak,Tas & Koper,99900,1,Komisi XTRA,,99900,,1.50%,1498.5,4.00%,3996,5494.5,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022UJ8AHJW,Tertunda,234098323226417,2026-06-02 18:18:43,,2026-06-02 18:15:17,GoldiesBags,81485227,Preferred(Non-CB),25863213785,Tas Ransel Pria Tas Ransel Jumbo Tas Punggung 50 Liter Tas Mudik Tas Punggung Tas Ransel Cowok Tas Jumbo Ransel Besar,158536436121,Normal Product,,Tas Pria,Ransel Pria,,77831,1,Komisi XTRA,,77831,,1.50%,1167.465,0.50%,389.155,1556.62,3502.395,1167.465,4669.86,,0,0.00%,0,100.00%,4669.86,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022UJ8AHJW,Tertunda,234098323226417,2026-06-02 18:18:43,,2026-06-02 18:15:17,GoldiesBags,81485227,Preferred(Non-CB),25863213785,Tas Ransel Pria Tas Ransel Jumbo Tas Punggung 50 Liter Tas Mudik Tas Punggung Tas Ransel Cowok Tas Jumbo Ransel Besar,232556705504,Normal Product,,Tas Pria,Ransel Pria,,77831,1,Komisi XTRA,,77831,,1.50%,1167.465,0.50%,389.155,1556.62,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
2606022UJ8AHJW,Tertunda,234098323226417,2026-06-02 18:18:43,,2026-06-02 18:15:17,GoldiesBags,81485227,Preferred(Non-CB),25863213785,Tas Ransel Pria Tas Ransel Jumbo Tas Punggung 50 Liter Tas Mudik Tas Punggung Tas Ransel Cowok Tas Jumbo Ransel Besar,245328617733,Normal Product,,Tas Pria,Ransel Pria,,77831,1,Komisi XTRA,,77831,,1.50%,1167.465,0.50%,389.155,1556.62,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,Atayasetelankaosanak,,,,,Facebook
