ID Pemesanan,Status Pesanan,Kode Pesanan Affiliate,Waktu Pemesanan,Waktu Terselesaikan,Waktu Klik,Nama Toko,ID Shop,Tipe toko.,ID Barang,Nama Barange,ID Model,Tipe Produk,ID Promosi,L1 Kategori Global,L2 Kategori Global,L3 Kategori Global,Harga(Rp),Jumlah,Tipe Penawaran,Kampanye Partnerr,Nilai Pembelian(Rp),Jumlah Pengembalian Dana(Rp),Persentase Komisi Shopee pada Produk,Komisi Barang Shopee(Rp),Persentase Komisi XTRA pada Produk,Komisi XTRA Produk(Rp),Total Komisi per Produk(Rp),Komisi Shopee per Pesanan(Rp),Komisi XTRA per Pesanan(Rp),Total Komisi per Pesanan(Rp),Nama MCN Terhubung,ID Kontrak MCN,Persentase Biaya Manajemen MCN,Biaya Manajemen MCN(Rp),Persentase Pembagian Komisi Affiliate,Komisi Bersih Affiliate (Rp),Status Produk Affiliate,Catatan Produk,Tipe Pesanan,Status Pemebelian,Tag_link1,Tag_link2,Tag_link3,Tag_link4,Tag_link5,Platform
26060480A3MR3H,Tertunda,234275217272243,2026-06-04 19:27:04,,2026-06-04 19:07:45,OKK Indonesia Official Store,374620305,Preferred(Non-CB),27813703809,OKK Rak Tempat Sikat Gigi & Odol Tempel Dinding / Wadah Makanan Kulkas Dapur Serbaguna,256753386432,Normal Product,,Perlengkapan Rumah,Kamar Mandi,Tempat Sikat Gigi & Dispenser Odol,15900,2,Komisi XTRA,,28621,,1.50%,429.315,1.50%,429.315,858.63,2307.105,4162.865,6469.97,,0,0.00%,0,100.00%,6469.97,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060480A3MR3H,Tertunda,234275217272243,2026-06-04 19:27:04,,2026-06-04 19:07:45,OKK Indonesia Official Store,374620305,Preferred(Non-CB),45303169596,OKK Rak Bumbu Vertikal 3 Susun Minimalis Tahan Lama / Rak Penyimpanan Bawang & Buah Minimalis Kuat,292259094335,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Rak Dapur,50999,1,Komisi XTRA,,45899,,1.50%,688.485,3.50%,1606.465,2294.95,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060480A3MR3H,Tertunda,234275217272243,2026-06-04 19:27:04,,2026-06-04 19:07:45,OKK Indonesia Official Store,374620305,Preferred(Non-CB),12585934037,OKK Rak Kamar Mandi Rak Dapur Tempat Penyimpanan Serbaguna Rak Besi Gantung Tempelan Dinding Tanpa Bor,117207910024,Normal Product,,Perlengkapan Rumah,Kamar Mandi,Rak & Kabinet Kamar Mandi,17999,2,Komisi XTRA,,32398,,1.50%,485.97,1.50%,485.97,971.94,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
26060480A3MR3H,Tertunda,234275217272243,2026-06-04 19:27:04,,2026-06-04 19:07:45,OKK Indonesia Official Store,374620305,Preferred(Non-CB),27793819269,OKK Rak Keranjang Dapur Besi Tempel Tanpa Bor Serbaguna Rak Bumbu Dapur Minimalis Kuat Anti Karat,420304132494,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Rak Dapur,52100,1,Komisi XTRA,,46889,,1.50%,703.335,3.50%,1641.115,2344.45,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
2606047YWEB9NN,Tertunda,234274793296120,2026-06-04 19:20:15,,2026-06-04 19:16:14,Rania_1019,1589894546,C2C(Non-CB),41080430475,PROMO GROSIR !! bh dewasa isi 6 pcs / bh busa <b>tanpa kawat</b> / bra jumbo / bra pengencang payudara / bh <b>wanita</b> busa t,345847245996,Normal Product,,Pakaian Wanita,Pakaian Dalam,Bra,33252,1,Komisi XTRA,,33172,,0.00%,0,4.00%,1326.88,1326.88,0,1326.88,1326.88,,0,0.00%,0,100.00%,1326.88,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Others
2606047YFSGJB7,Belum Dibayar,234274334238768,2026-06-04 19:12:14,,2026-06-04 18:09:29,Sinar Jaya Tools,1104044878,Preferred(Non-CB),27760401894,SJT - Kran Angsa Dapur Fleksibel 2 Mode warna Hitam Drat 1/2 inch / Keran Dapur Minimalis,39811144851,Normal Product,,Perlengkapan Rumah,Alat Pertukangan & Renovasi Rumah,Bak Cuci Piring & Kran Air,39900,1,Komisi XTRA,,39900,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Belum Dibayar,Pesanan sedang menunggu pembayaran dari Pembeli.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Others
2606047YANEFVR,Tertunda,234274162207103,2026-06-04 19:09:22,,2026-06-04 19:06:54,IndoTray,1514752398,Preferred(Non-CB),44100648352,GANTUNGAN PANCI REL BAWAH KITCHEN SET,265051773665,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Rak Dapur,27500,1,Komisi XTRA,,27500,,1.50%,412.5,10.00%,2750,3162.5,412.5,2750,3162.5,,0,0.00%,0,100.00%,3162.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan Produk dari Toko yang Dipromosikan,Ada,rakpiringpengering,,,,,Others
2606047Y8V7F4V,Tertunda,234274102200828,2026-06-04 19:08:23,,2026-06-04 19:07:01,Beeru Official Store,659099231,Shopee Mall(Non-CB),22103857302,Beeru Stevia Natural Sweetener - 5mL,175002639352,Normal Product,,Makanan & Minuman,Kebutuhan Memasak,Pemanis,44650,1,Komisi XTRA,,27995,,1.50%,419.925,5.00%,1399.75,1819.675,419.925,1399.75,1819.675,,0,0.00%,0,100.00%,1819.675,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
2606047XX05KF7,Tertunda,234273737246934,2026-06-04 19:02:21,,2026-06-04 18:30:44,Bakulorganic,1009544117,Preferred(Non-CB),41604631456,Kaldu Jamur Bubuk 100% Non Msg Penyedap Rasa Halal Mushroom Stock Seasoning Powder,290393951396,Normal Product,,Makanan & Minuman,Kebutuhan Memasak,"Kaldu, Saus, & Sup Instan",37620,1,Komisi XTRA,,32626,,1.50%,489.39,7.50%,2446.95,2936.34,489.39,2446.95,2936.34,,0,0.00%,0,100.00%,2936.34,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Others
2606047XV25ADY,Tertunda,234273672217484,2026-06-04 19:01:12,,2026-06-04 18:09:55,Sunc Tools Official Store,604011873,Preferred(Non-CB),19484388830,Lampu LED Portable Baterai Power Tools LXT SUNC TOOLS,325582972374,Normal Product,,Olahraga & Outdoor,Alat Rekreasi Olahraga & Aktivitas Outdoor,Camping & Hiking,310000,1,Komisi XTRA,,279000,,1.50%,4185,2.50%,6975,11160,4185,6975,11160,,0,0.00%,0,100.00%,11160,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Others
2606047XDV84N6,Tertunda,234273196255818,2026-06-04 18:53:17,,2026-06-04 17:03:06,Shafwa_16,151923520,Preferred(Non-CB),14265006701,NEW MOTIF FUTSAL ANAK ANAK UMUR 6-14 th,161124574535,Normal Product,,Olahraga & Outdoor,Pakaian Olahraga & Aktivitas Outdoor,Pakaian Olahraga Anak,37177,1,Komisi XTRA,,29144,,1.50%,437.16,3.50%,1020.04,1457.2,437.16,1020.04,1457.2,,0,0.00%,0,100.00%,1457.2,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Facebook
2606047WWW2R1B,Tertunda,234272660258916,2026-06-04 18:44:21,,2026-06-03 10:32:02,Beauty Corner,8077122,C2C(Non-CB),26069497412,N.CO Parfume Hanasui Eau De Parfume NCO - 100ml Luxurious Fragrance Parfume Wanita Tahan Lama,188026759404,Normal Product,,Perawatan & Kecantikan,Parfum & Wewangian,,31500,1,Komisi XTRA,,26933,,0.00%,0,0.50%,134.665,134.665,0,269.325,269.325,,0,0.00%,0,100.00%,269.325,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Facebook
2606047WWW2R1B,Tertunda,234272660258916,2026-06-04 18:44:21,,2026-06-03 10:32:02,Beauty Corner,8077122,C2C(Non-CB),26069497412,N.CO Parfume Hanasui Eau De Parfume NCO - 100ml Luxurious Fragrance Parfume Wanita Tahan Lama,330056379138,Normal Product,,Perawatan & Kecantikan,Parfum & Wewangian,,31500,1,Komisi XTRA,,26932,,0.00%,0,0.50%,134.66,134.66,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Facebook
2606047WR5WT80,Tertunda,234272468201515,2026-06-04 18:41:09,,2026-06-04 18:38:17,azlpremium,790830904,Preferred(Non-CB),42675271593,Celana Running 7/8 Bahan Misty Tebal Elastis Sport Celana Olahraga Outdoor Celana Santai Unisex,224589794231,Normal Product,,Olahraga & Outdoor,Pakaian Olahraga & Aktivitas Outdoor,Bawahan Olahraga,105000,1,Komisi XTRA,,94500,,1.50%,1417.5,5.00%,4725,6142.5,1417.5,4725,6142.5,,0,0.00%,0,100.00%,6142.5,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Instagram
2606047VJDNF19,Tertunda,234271201257227,2026-06-04 18:20:01,,2026-05-31 04:35:57,TnT Beauty Shop,744873,Preferred(Non-CB),7604976715,Wardah Crystal Secret Series | Day&Night Cream | Cleanser | Toner | Cleansing Gel | TnT Beauty Shop,16353468183,Normal Product,,Perawatan & Kecantikan,Paket & Set Kecantikan,,155000,1,Komisi XTRA,,136391,,1.50%,2045.865,0.50%,681.955,2727.82,2045.865,681.955,2727.82,,0,0.00%,0,100.00%,2727.82,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Facebook
2606047VG5677Y,Tertunda,234271125254855,2026-06-04 18:18:46,,2026-06-04 18:04:35,Multishop.99,1349119522,Preferred(Non-CB),40904653648,Sikat Kawat Pembersih Kolam / Sikat Lumut Kolam Renang / Sikat Baja,305396388357,Normal Product,,Perlengkapan Rumah,Perawatan Rumah,Sikat Pembersih,84000,1,Komisi Shopee,,84000,,1.50%,1260,0.00%,0,1260,1260,0,1260,,0,0.00%,0,100.00%,1260,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Others
2606047V773EFP,Tertunda,234270825270516,2026-06-04 18:13:53,,2026-06-04 17:05:29,MurahBeli,28851481,Preferred(Non-CB),23874567045,MB Rak Gantung Kamar Mandi Keramik Rak Dapur Besi Keranjang Tempat Sabun Jaring,225441692215,Normal Product,,Perlengkapan Rumah,Perlengkapan Dapur,Rak Dapur,29999,1,Komisi XTRA,,19481,,1.50%,292.215,1.00%,194.81,487.025,292.215,194.81,487.025,,0,0.00%,0,100.00%,487.025,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
2606047UW6MTA9,Tertunda,234270489258744,2026-06-04 18:08:10,,2026-06-04 17:57:22,Sunrays.id,1692069230,Preferred(Non-CB),50358386129,S073 - Kacamata Hitam Retro Oval TR90 Anti UV400 Pria Wanita Frameless,425937969698,Normal Product,,Aksesoris Fashion,Kacamata & Aksesoris,Kacamata Hitam,87500,1,Komisi XTRA,,70000,,1.50%,1050,5.00%,3500,4550,1050,3500,4550,,0,0.00%,0,100.00%,4550,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Facebook
2606047UF898Y2,Tertunda,234270021203203,2026-06-04 18:00:21,,2026-05-31 08:04:56,Wardah Official Shop,59763733,Shopee Mall(Non-CB),28674821713,[Gift Not For Sale] NFS Wardah Matte Lip Cream 22 Rouge Velvet 1.2g,247564765514,Normal Product,461847585378720_0_0,Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,0,1,Komisi Shopee,,0,,1.50%,0,0.00%,0,0,2212.47,7374.9,9587.37,,0,0.00%,0,100.00%,9587.37,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Websites
2606047UF898Y2,Tertunda,234270021203203,2026-06-04 18:00:21,,2026-05-31 08:04:56,Wardah Official Shop,59763733,Shopee Mall(Non-CB),48057109287,"NEW! Wardah Staylock Lip Matte: 20H+ Long lasting Lip Cream, Real Life Approved!-Lip Matte Ringan Nyaman Smooth Long Lasting Foo",375712064853,Normal Product,461847585378720_0_0,Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,180480,1,Komisi XTRA,,147498,,1.50%,2212.47,5.00%,7374.9,9587.37,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Websites
2606047UD5JXTY,Tertunda,234269951262689,2026-06-04 17:59:11,,2026-06-04 17:35:21,halfwellstudios,326767365,Preferred(Non-CB),29306630092,KODE 1 - 100 [CELANA BAHAN/KANTOR/FORMAL],256292790961,Normal Product,,Pakaian Pria,Jas Formal,Celana Formal,39999,1,Komisi Shopee,,39999,,1.50%,599.985,0.00%,0,599.985,599.985,0,599.985,,0,0.00%,0,100.00%,599.985,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Others
2606047TVGFQ1Q,Tertunda,234269392272619,2026-06-04 17:49:59,,2026-05-31 11:18:16,Rosanna Online Official Shop,3257766,Shopee Mall(Non-CB),28813004522,Tinggi 30: Sprei Fitted Hotel Microtencel Premium Gramasi 125 Double Karet Anti Geser,178450814080,Normal Product,441679152951485_0_0,Perlengkapan Rumah,Kamar Tidur,"Sprei, Sarung Bantal, & Sarung Guling",155375,1,Komisi XTRA,,136037,,1.50%,2040.555,2.50%,3400.925,5441.48,4830.975,8051.625,12882.6,,0,0.00%,0,100.00%,12882.6,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Instagram
2606047TVGFQ1Q,Tertunda,234269392272619,2026-06-04 17:49:59,,2026-05-31 11:18:16,Rosanna Online Official Shop,3257766,Shopee Mall(Non-CB),41601242420,Etalase Bundling Pembelian Up 200k,260100430908,Normal Product,441679152951485_0_0,Aksesoris Fashion,Logam Mulia,Platinum & Emas,0,1,Komisi XTRA,,0,,1.50%,0,2.50%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Instagram
2606047TVGFQ1Q,Tertunda,234269392272619,2026-06-04 17:49:59,,2026-05-31 11:18:16,Rosanna Online Official Shop,3257766,Shopee Mall(Non-CB),28813004522,Tinggi 30: Sprei Fitted Hotel Microtencel Premium Gramasi 125 Double Karet Anti Geser,178450814079,Normal Product,441679152951485_0_0,Perlengkapan Rumah,Kamar Tidur,"Sprei, Sarung Bantal, & Sarung Guling",212475,1,Komisi XTRA,,186028,,1.50%,2790.42,2.50%,4650.7,7441.12,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Instagram
2606047TFU4HVX,Tertunda,234268967230797,2026-06-04 17:42:47,,2026-06-04 17:27:22,Hanasui Official Shop,129681299,Shopee Mall(Non-CB),24791849576,Hanasui Next Level Liplast Cream - Liplast Cream Tahan Lama Pigmented Matte Finish Maximum Coverage Ringan,325515373909,Normal Product,,Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,45825,1,Komisi XTRA,,30440,,1.50%,456.6,7.50%,2283,2739.6,456.6,2283,2739.6,,0,0.00%,0,100.00%,2739.6,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,organizerpullout,,,,,Websites
2606047TC4WVEG,Tertunda,234268843286034,2026-06-04 17:40:45,,2026-06-04 17:37:43, Lianggui Official Store,1213262148,Shopee Mall(Non-CB),42602376500,"Lianggui - Crab Stick HALAL - Cemilan Santai Harian Pedas/BBQ, Seafood Gurih, Snack Kantor Buat Ngemil",445571252537,Normal Product,,Makanan & Minuman,Makanan Ringan,Makanan Ringan Kering,73500,1,Komisi XTRA,,55763,,1.50%,836.445,3.50%,1951.705,2788.15,836.445,1951.705,2788.15,,0,0.00%,0,100.00%,2788.15,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Facebook
2606047T51WC1A,Tertunda,234268605232100,2026-06-04 17:36:45,,2026-05-31 13:41:14,Vela Official Store,1665644146,Shopee Mall(Non-CB),44079088986,[Kupon Gratis] Peringkat/ Review 5 Bintang Dapatkan Kupon Tisu Vela,365613094176,Normal Product,434009125700650_0_0,Perlengkapan Rumah,Perawatan Rumah,Tisu & Tisu Kertas,0,1,Komisi Shopee,,0,,1.50%,0,0.00%,0,0,1484.97,0,1484.97,,0,0.00%,0,100.00%,1484.97,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
2606047T51WC1A,Tertunda,234268605232100,2026-06-04 17:36:45,,2026-05-31 13:41:14,Vela Official Store,1665644146,Shopee Mall(Non-CB),48002966467,VELA Tissue Gantung BUY 2 GET 1 isi 840 Sheets 3 Ply Capybara,405284309513,Normal Product,434009125700650_0_0,Perlengkapan Rumah,Perawatan Rumah,Tisu & Tisu Kertas,49999,1,Komisi Shopee,,49499,,1.50%,742.485,0.00%,0,742.485,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
2606047T51WC1A,Tertunda,234268605232100,2026-06-04 17:36:45,,2026-05-31 13:41:14,Vela Official Store,1665644146,Shopee Mall(Non-CB),48052971384,VELA Tissue Gantung BUY 2 GET 1 isi 840 Sheets 3 Ply Flower,370284397093,Normal Product,434009125700650_0_0,Perlengkapan Rumah,Perawatan Rumah,Tisu & Tisu Kertas,49999,1,Komisi Shopee,,49499,,1.50%,742.485,0.00%,0,742.485,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
2606047S2WXRYN,Tertunda,234267460248440,2026-06-04 17:17:44,,2026-06-04 17:00:10,VOOVA Official Shop,513462614,Shopee Mall(Non-CB),25439388412,VOOVA 1 SET ISI 4 PCS Pulpen Gel Mekanik 0.5mm Soft Hand Eurobag Pen Holder Matte Color,227143806797,Normal Product,0_465575415661157_1,Buku & Alat Tulis,Alat Tulis,Pulpen & Tinta,8366,1,Komisi XTRA,,5856,,1.50%,87.84,2.50%,146.4,234.24,350.23499,583.72499,933.95998,,0,0.00%,0,100.00%,933.95998,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
2606047S2WXRYN,Tertunda,234267460248440,2026-06-04 17:17:44,,2026-06-04 17:00:10,VOOVA Official Shop,513462614,Shopee Mall(Non-CB),25439388412,VOOVA 1 SET ISI 4 PCS Pulpen Gel Mekanik 0.5mm Soft Hand Eurobag Pen Holder Matte Color,227143806794,Normal Product,0_465575415661157_2,Buku & Alat Tulis,Alat Tulis,Pulpen & Tinta,8365.95795,1,Komisi XTRA,,5855.95795,,1.50%,87.83936,2.50%,146.39894,234.2383,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
2606047S2WXRYN,Tertunda,234267460248440,2026-06-04 17:17:44,,2026-06-04 17:00:10,VOOVA Official Shop,513462614,Shopee Mall(Non-CB),25439388412,VOOVA 1 SET ISI 4 PCS Pulpen Gel Mekanik 0.5mm Soft Hand Eurobag Pen Holder Matte Color,227143806795,Normal Product,0_465575415661157_2,Buku & Alat Tulis,Alat Tulis,Pulpen & Tinta,8258.04204,1,Komisi XTRA,,5781.04204,,1.50%,86.71563,2.50%,144.52605,231.24168,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
2606047S2WXRYN,Tertunda,234267460248440,2026-06-04 17:17:44,,2026-06-04 17:00:10,VOOVA Official Shop,513462614,Shopee Mall(Non-CB),25439388412,VOOVA 1 SET ISI 4 PCS Pulpen Gel Mekanik 0.5mm Soft Hand Eurobag Pen Holder Matte Color,227143806796,Normal Product,0_465575415661157_1,Buku & Alat Tulis,Alat Tulis,Pulpen & Tinta,8366,1,Komisi XTRA,,5856,,1.50%,87.84,2.50%,146.4,234.24,0,0,0,,0,0.00%,0,100.00%,0,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
2606047RTWF1N0,Belum Dibayar,234267191283935,2026-06-04 17:13:12,,2026-06-03 11:35:22,Wardah Official Shop,59763733,Shopee Mall(Non-CB),1881843981,WARDAH Perfect Bright Moisturizer Bright + Smooth Glow SPF 30 PA+++ 20 ml - Skincare,51563407815,Normal Product,,Perawatan & Kecantikan,Perawatan Wajah,Pelembab Wajah,31500,1,Komisi XTRA,,28350,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Belum Dibayar,Pesanan sedang menunggu pembayaran dari Pembeli.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Websites
2606047RTWF1N0,Belum Dibayar,234267191283935,2026-06-04 17:13:12,,2026-06-03 11:35:22,Wardah Official Shop,59763733,Shopee Mall(Non-CB),19739841681,WARDAH Perfect Bright Bright + Night Glow Night Moisturizer 20 ml - Skincare,212027617823,Normal Product,,Perawatan & Kecantikan,Perawatan Wajah,Pelembab Wajah,32500,1,Komisi XTRA,,29250,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Belum Dibayar,Pesanan sedang menunggu pembayaran dari Pembeli.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Websites
2606047RTWF1N0,Belum Dibayar,234267191283935,2026-06-04 17:13:12,,2026-06-03 11:35:22,Wardah Official Shop,59763733,Shopee Mall(Non-CB),23443500623,"WARDAH Perfect Set Moisturizer + Serum For Perfect Result - Acne Solver Care, Bright Barrier, Repair Boost, Healthy Glowing, Oil",251150164809,Normal Product,,Perawatan & Kecantikan,Paket & Set Kecantikan,,234240,1,Komisi XTRA,,210816,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Belum Dibayar,Pesanan sedang menunggu pembayaran dari Pembeli.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Websites
2606047RTWF1N0,Belum Dibayar,234267191283935,2026-06-04 17:13:12,,2026-06-03 11:35:22,Wardah Official Shop,59763733,Shopee Mall(Non-CB),24990995014,WARDAH Perfect Bright Perfectyl + Vitamin C Pore Perfecting C-Glow Serum - Micro Peeling Serum-Mencerahkan dan Menghaluskan kuli,257571528795,Normal Product,,Perawatan & Kecantikan,Perawatan Wajah,Serum & Essence Wajah,36000,1,Komisi XTRA,,32400,,0.00%,0,0.00%,0,0,0,0,0,,0,0.00%,0,100.00%,0,Belum Dibayar,Pesanan sedang menunggu pembayaran dari Pembeli.,Pesanan dari Toko yang tidak Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Websites
2606047MQKJQTE,Tertunda,234262786290584,2026-06-04 16:00:07,,2026-06-03 09:40:44,HasbyKids,1429444861,C2C(Non-CB),57560780145,Setelan Baju Kaos dan Celana Mihu Mihu Motif Gajah Thailand Anak Perempuan Usia 3-12 Tahun,380942160841,Normal Product,,Fashion Bayi & Anak,Pakaian Anak Perempuan,Jas & Setelan,42839,1,Komisi XTRA,,42839,,0.00%,0,10.00%,4283.9,4283.9,0,4283.9,4283.9,,0,0.00%,0,100.00%,4283.9,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan Produk dari Toko yang Dipromosikan,Ada,setelanbajukaosmihugajah,,,,,Facebook
2606047JGNS3GE,Tertunda,234260405231615,2026-06-04 15:20:05,,2026-05-31 10:24:32,Loong Jump direct,1483351278,Preferred(Non-CB),46900238985,LOONG JUMP Tas Selempang Tas Wanita Bag Elegan Hand Bag Selempang Klasik Wanita,310021593857,Normal Product,,Tas Wanita,Tas Selempang & Bahu Wanita,,139999,1,Komisi XTRA,,115918,,1.50%,1738.77,4.00%,4636.72,6375.49,1738.77,4636.72,6375.49,,0,0.00%,0,100.00%,6375.49,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
2606047JGNS3GD,Tertunda,234260405231615,2026-06-04 15:20:05,,2026-05-31 10:24:32,Annur.Collection09,567889718,Preferred(Non-CB),25651124364,[ COD ] Bella Square 50 Warna Hijab Segiempat Premium Anti Letoy,240029119551,Normal Product,464378520682527_0_0,Fashion Muslim,Pakaian Muslim Wanita,Hijab,12200,1,Komisi Shopee,,9629,,1.50%,144.435,0.00%,0,144.435,577.8,0,577.8,,0,0.00%,0,100.00%,577.8,Tertunda,Pesanan sedang diproses. Komisi akan dikonfirmasi setelah pesanan selesai.,Pesanan dari Toko yang tidak Dipromosikan,Ada,rakpiringpengering,,,,,Instagram
